Año;Trimestre;País;Tipo de mercado;Servicio;Concepto;Operador;Tipo de Ingreso;Tipo de Cliente;Segmento;Tipo de Tráfico;Tipo de Contrato;Tipo de Línea;Tipo de Mensaje;Tipo de Tráfico de Mensaje;Tecnología de Acceso;Velocidad BAF;Tipo de Oferta;Tipo de Tarifa;Tipo de CE Minorista;Tipo de Circuito;Tipo de Emisión;Tipo de Operador;Tipo de Medio;Tipo de Publicidad;Tipo de Contratación;Tipo Servicio Audiovisual Mayorista;Tipo de BA May;Tipo de Interconexión;Tipo de Tarificación en Interconexión;Tipo de Ámbito;Tipo de Acceso de Infraestructuras;Unidades;Ingresos (Millones €);Ingresos por Operador (Millones €);Clientes (Núm);Clientes por Operador (Núm);Lineas o Accesos (Núm);Tasa de Penetración (%);Lineas o Accesos por Operador (Núm);Portabilidades (Núm);Tráfico (Millones min);Tráfico por Operador (Millones min);Mensajes (Millones);Mensajes por Operador (Millones);Tráfico de datos (TB);Circuitos (Núm);Publicidad (Min);Contrataciones (Núm)
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;N/A;Banda Ancha;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;196,39;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;N/A;Banda Ancha;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;HFC;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;130,69;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;N/A;Banda Ancha;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;Otras tecnologías;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;0;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;N/A;Banda Ancha;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;WIFI-WIMAX-LMDS;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;3,81;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;N/A;Banda Ancha;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;425,25;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;N/A;Otros;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;139,12;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;Ono;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;119,84;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;Orange;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;96,07;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;R;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;11,48;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;Resto;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;23,54;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;Telecable;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;7,84;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Ingresos;Vodafone;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;28,29;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Euskaltel;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;HFC;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;19245;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Euskaltel;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;Otras tecnologías;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;116;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Euskaltel;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;WIFI-WIMAX-LMDS;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;873;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Euskaltel;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;3988;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Euskaltel;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;HFC;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;154675;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Euskaltel;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;WIFI-WIMAX-LMDS;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;3596;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Euskaltel;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;1179;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Jazztel;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;Otras tecnologías;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;416;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Jazztel;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;39752;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Jazztel;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;242203;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Movistar;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;1495166;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Movistar;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;3260669;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;HFC;< 2 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;11368;0;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;HFC;>= 10 Mbps < 30 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;10051;0;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;HFC;>= 2 Mbps < 10 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;83399;0,2;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;HFC;Otras velocidades;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;493;0;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;Otras tecnologías;< 2 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;364;0;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;Otras tecnologías;>= 10 Mbps < 30 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;51;0;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;Otras tecnologías;>= 2 Mbps < 10 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;1630;0;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;Otras tecnologías;Otras velocidades;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;78;0;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;WIFI-WIMAX-LMDS;< 2 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;1670;0;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;WIFI-WIMAX-LMDS;>= 2 Mbps < 10 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;1931;0;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;xDSL;< 2 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;257183;0,6;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;xDSL;>= 10 Mbps < 30 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;43299;0,1;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;xDSL;>= 2 Mbps < 10 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;1364887;3;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;HFC;< 2 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;214966;0,5;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;HFC;>= 10 Mbps < 30 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;7651;0;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;HFC;>= 2 Mbps < 10 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;1364864;3;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;HFC;Otras velocidades;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;1198;0;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;Otras tecnologías;< 2 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;49;0;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;Otras tecnologías;>= 2 Mbps < 10 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;21;0;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;WIFI-WIMAX-LMDS;< 2 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;37227;0,1;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;WIFI-WIMAX-LMDS;>= 2 Mbps < 10 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;461;0;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;xDSL;< 2 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;1079684;2,4;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;xDSL;>= 10 Mbps < 30 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;462584;1;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;N/A;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;xDSL;>= 2 Mbps < 10 Mbps;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;3411456;7,5;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Ono;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;HFC;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;55840;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Ono;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;8402;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Ono;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;HFC;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;1245759;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Ono;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;40766;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Orange;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;Otras tecnologías;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;404;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Orange;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;70938;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Orange;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;1123419;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;R;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;HFC;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;22632;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;R;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;Otras tecnologías;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;36;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;R;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;2524;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;R;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;HFC;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;107584;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Resto;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;Otras tecnologías;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;1151;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Resto;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;WIFI-WIMAX-LMDS;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;2728;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Resto;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;9803;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Resto;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;Otras tecnologías;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;70;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Resto;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;WIFI-WIMAX-LMDS;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;34092;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Resto;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;20079;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Telecable;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;HFC;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;7594;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Telecable;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;HFC;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;80661;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Vodafone;N/A;N/A;Negocios;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;34796;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda ancha fija minorista;Líneas;Vodafone;N/A;N/A;Residencial;N/A;N/A;N/A;N/A;N/A;xDSL;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Unidades;;;;;;;265409;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda Ancha móvil;Ingresos;Movistar;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;125,17;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda Ancha móvil;Ingresos;N/A;Banda ancha móvil nacional;N/A;N/A;N/A;Pospago;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;163,27;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda Ancha móvil;Ingresos;N/A;Banda ancha móvil nacional;N/A;N/A;N/A;Prepago;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;61,13;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda Ancha móvil;Ingresos;N/A;Itinerancia;N/A;N/A;N/A;Pospago;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;22,79;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda Ancha móvil;Ingresos;N/A;Itinerancia;N/A;N/A;N/A;Prepago;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;0,94;;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda Ancha móvil;Ingresos;OMV;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;0,49;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda Ancha móvil;Ingresos;Orange;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;21,65;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda Ancha móvil;Ingresos;Vodafone;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;100,13;;;;;;;;;;;;;;
2008;2008T1;España;Servicio minorista;Banda Ancha móvil;Ingresos;Yoigo;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;Millones de euros;;0,69;;;;;;;;;;;;;;
